id_location;id_categorie_film;id_client;id_langue_film;montant;date_location;date_retour;date_paiement;id_acteur_principal
31685;14;244;1;5.99;20220729;20220805;20220613;12
31699;2;245;1;6.99;20220729;20220807;20220608;16
31700;5;245;1;10.99;20220729;20220807;20220602;107
31710;14;246;1;5.99;20220731;20220806;20220616;165
31723;8;248;1;2.99;20220712;20220714;20220609;39
31725;4;249;1;9.99;20220707;20220716;20220628;16
31739;1;250;1;0.99;20220730;20220801;20220619;174
31740;16;251;1;4.99;20220706;20220710;20220615;116
31744;12;251;1;2.99;20220710;20220713;20220608;184
31749;12;251;1;2.99;20220730;20220731;20220617;100
31753;6;252;1;0.99;20220711;20220712;20220605;187
31767;16;253;1;2.99;20220729;20220731;20220602;199
31768;16;253;1;0.99;20220731;20220801;20220627;170
31772;1;254;1;3.99;20220709;20220718;20220628;21
31791;13;256;1;0.99;20220707;20220708;20220621;76
31795;1;256;1;2.99;20220730;20220804;20220607;34
31796;4;257;1;6.99;20220707;20220715;20220603;187
31798;8;257;1;6.99;20220709;20220719;20220610;39
31799;9;257;1;4.99;20220710;20220711;20220613;52
31805;9;257;1;2.99;20220727;20220801;20220624;134
31807;9;257;1;3.99;20220728;20220801;20220619;162
31809;14;257;1;4.99;20220729;20220806;20220611;106
31811;3;257;1;6.99;20220730;20220803;20220601;113
31817;9;258;1;5.99;20220709;20220713;20220603;131
31822;1;258;1;4.99;20220729;20220730;20220623;45
31826;15;259;1;0.99;20220711;20220713;20220613;116
31827;3;259;1;3.99;20220712;20220719;20220613;196
31837;8;260;1;2.99;20220708;20220712;20220627;109
31839;15;260;1;0.99;20220727;20220728;20220613;136
31850;11;261;1;0.99;20220712;20220713;20220608;110
31854;8;262;1;1.99;20220706;20220711;20220603;153
16361;7;435;1;4.99;20220529;20220530;20220710;181
16369;9;438;1;0.99;20220531;20220604;20220702;178
16376;5;442;1;0.99;20220527;20220529;20220713;85
16378;12;442;1;5.99;20220528;20220603;20220705;45
16390;1;448;1;2.99;20220531;20220602;20220726;146
16401;11;454;1;7.99;20220529;20220607;20220725;6
16413;9;462;1;3.99;20220528;20220602;20220705;34
16426;8;469;1;7.99;20220528;20220605;20220707;15
16428;10;469;1;1.99;20220530;20220607;20220716;189
16434;1;472;1;0.99;20220529;20220530;20220707;3
16443;2;476;1;2.99;20220529;20220601;20220725;92
16449;4;480;1;9.99;20220529;20220607;20220719;97
16458;4;485;1;2.99;20220531;20220603;20220709;103
16476;6;498;1;2.99;20220525;20220530;20220707;96
16480;13;500;1;8.99;20220525;20220602;20220715;148
16482;8;500;1;0.99;20220528;20220602;20220701;23
16483;6;501;1;0.99;20220527;20220530;20220710;68
16491;7;503;1;2.99;20220528;20220603;20220718;106
16496;6;505;1;2.99;20220526;20220529;20220720;40
16497;6;505;1;2.99;20220528;20220605;20220715;185
16498;1;506;1;3.99;20220525;20220601;20220721;174
16499;6;506;1;2.99;20220527;20220601;20220702;46
16507;7;508;1;2.99;20220527;20220601;20220701;184
16508;14;508;1;2.99;20220530;20220603;20220721;147
16514;14;511;1;2.99;20220525;20220526;20220727;159
16520;16;516;1;3.99;20220527;20220604;20220702;184
16522;7;517;1;4.99;20220530;20220531;20220702;77
16525;16;520;1;6.99;20220530;20220605;20220715;2
16526;2;522;1;5.99;20220527;20220605;20220710;131
16527;16;523;1;4.99;20220525;20220531;20220725;37
16534;8;526;1;2.99;20220531;20220607;20220724;168
16537;5;528;1;5.99;20220528;20220601;20220710;113
16543;3;531;1;2.99;20220528;20220601;20220727;7
16552;1;535;1;3.99;20220529;20220605;20220716;78
16562;14;541;1;4.99;20220531;20220609;20220701;174
16583;9;550;1;7.99;20220530;20220608;20220727;173
16604;5;563;1;4.99;20220529;20220601;20220719;121
16610;1;566;1;5.99;20220526;20220603;20220720;173
16616;15;569;1;3.99;20220531;20220609;20220723;84
16621;12;573;1;2.99;20220529;20220605;20220720;52
16622;4;574;1;0.99;20220527;20220530;20220719;105
16624;6;575;1;0.99;20220527;20220531;20220724;28
16637;9;584;1;4.99;20220528;20220601;20220719;127
16648;1;590;1;3.99;20220528;20220605;20220713;147
16668;10;204;1;4.99;20220530;20220602;20220711;174
16689;16;7;1;0.99;20220525;20220531;20220701;89
16705;8;14;1;0.99;20220529;20220603;20220715;90
16709;6;16;1;2.99;20220531;20220603;20220704;2
16719;6;19;1;2.99;20220527;20220602;20220714;133
16720;8;19;1;2.99;20220528;20220529;20220719;157
16741;13;28;1;2.99;20220527;20220530;20220725;105
16742;6;28;1;2.99;20220530;20220531;20220717;178
16746;2;32;1;4.99;20220531;20220601;20220719;54
16759;10;44;1;4.99;20220525;20220528;20220702;84
16760;14;44;1;2.99;20220527;20220531;20220703;138
16765;6;46;1;4.99;20220527;20220529;20220723;175
16766;10;46;1;2.99;20220530;20220604;20220701;181
16769;1;47;1;6.99;20220526;20220605;20220726;171
16782;2;51;1;4.99;20220525;20220529;20220716;118
16794;5;54;1;3.99;20220528;20220604;20220710;126
16799;5;56;1;5.99;20220527;20220605;20220716;192
16833;9;73;1;4.99;20220531;20220602;20220721;199
16836;14;75;1;0.99;20220526;20220527;20220718;61
16845;11;79;1;2.99;20220530;20220602;20220721;157
16857;1;85;1;4.99;20220530;20220603;20220721;15
16860;15;87;1;2.99;20220528;20220601;20220723;99
16871;9;94;1;2.99;20220525;20220602;20220704;118
16877;2;101;1;9.99;20220527;20220604;20220714;84
16878;2;102;1;4.99;20220526;20220528;20220719;153
16880;4;102;1;1.99;20220528;20220602;20220711;91
16901;15;109;1;2.99;20220531;20220604;20220705;97
16903;2;110;1;1.99;20220528;20220602;20220724;63
16904;9;111;1;2.99;20220528;20220529;20220720;55
16905;4;112;1;0.99;20220527;20220529;20220722;28
16907;6;113;1;0.99;20220528;20220530;20220703;3
16909;3;114;1;4.99;20220526;20220529;20220716;105
16919;12;119;1;0.99;20220525;20220527;20220701;15
16923;5;120;1;0.99;20220528;20220602;20220719;48
16934;1;126;1;4.99;20220529;20220604;20220703;82
16940;8;130;1;2.99;20220524;20220526;20220710;153
16942;1;131;1;2.99;20220525;20220530;20220717;120
16952;4;135;1;3.99;20220529;20220605;20220703;198
16954;5;137;1;2.99;20220530;20220602;20220725;19
16968;7;147;1;0.99;20220527;20220601;20220727;107
16970;4;148;1;4.99;20220528;20220529;20220727;131
16974;11;150;1;3.99;20220530;20220606;20220711;42
16981;13;154;1;5.99;20220530;20220607;20220716;191
16983;12;156;1;6.99;20220530;20220606;20220705;165
16994;9;161;1;3.99;20220527;20220602;20220705;193
17014;9;170;1;0.99;20220528;20220530;20220720;122
17029;3;179;1;6.99;20220529;20220607;20220707;150
17040;16;185;1;0.99;20220525;20220529;20220708;125
17044;13;187;1;7.99;20220526;20220602;20220701;135
17070;12;198;1;2.99;20220530;20220531;20220720;12
17077;1;209;1;9.99;20220527;20220604;20220717;88
17081;9;211;1;4.99;20220526;20220527;20220724;164
17082;3;213;1;0.99;20220527;20220530;20220703;79
17105;5;227;1;4.99;20220525;20220528;20220721;159
17123;9;237;1;4.99;20220526;20220601;20220724;17
17131;14;239;1;5.99;20220531;20220605;20220715;163
17158;14;248;1;4.99;20220528;20220601;20220714;104
17159;1;249;1;4.99;20220526;20220529;20220727;72
17170;11;251;1;2.99;20220527;20220528;20220711;89
17173;4;251;1;2.99;20220531;20220604;20220716;103
17187;10;257;1;2.99;20220526;20220531;20220707;21
17188;6;257;1;2.99;20220529;20220530;20220726;23
17189;1;259;1;6.99;20220529;20220606;20220703;23
17196;9;261;1;0.99;20220529;20220531;20220708;27
17199;8;263;1;0.99;20220526;20220527;20220713;19
17200;7;265;1;0.99;20220525;20220526;20220704;191
17202;1;266;1;2.99;20220528;20220530;20220717;46
17206;13;577;1;0.99;20220708;20220717;20220701;107
17209;4;268;1;3.99;20220616;20220622;20220718;198
17219;3;270;1;6.99;20220617;20220626;20220711;50
17222;3;271;1;2.99;20220616;20220622;20220704;99
17224;13;272;1;5.99;20220619;20220623;20220711;97
17225;4;272;1;5.99;20220621;20220628;20220711;151
17230;15;273;1;0.99;20220620;20220624;20220719;152
17251;14;279;1;2.99;20220614;20220620;20220715;109
17259;8;281;1;5.99;20220615;20220624;20220708;154
17261;3;282;1;2.99;20220617;20220620;20220719;2
17277;9;286;1;4.99;20220618;20220625;20220703;63
17285;14;289;1;6.99;20220618;20220625;20220703;159
17293;2;290;1;3.99;20220620;20220626;20220701;189
17300;13;292;1;2.99;20220621;20220630;20220702;190
17310;9;295;1;5.99;20220614;20220622;20220723;35
17318;15;295;1;8.99;20220621;20220630;20220722;144
17322;10;297;1;3.99;20220615;20220621;20220711;101
17328;4;298;1;3.99;20220618;20220626;20220704;82
17337;8;299;1;5.99;20220621;20220630;20220718;163
17341;2;301;1;4.99;20220619;20220621;20220703;96
17344;2;303;1;4.99;20220617;20220622;20220721;47
17350;10;304;1;3.99;20220617;20220624;20220702;63
17356;6;306;1;0.99;20220614;20220616;20220723;66
17357;14;306;1;6.99;20220619;20220626;20220715;150
17385;13;313;1;7.99;20220619;20220627;20220718;117
17386;2;313;1;4.99;20220619;20220621;20220713;137
17388;15;314;1;2.99;20220616;20220617;20220715;175
17394;10;316;1;1.99;20220618;20220626;20220709;11
17399;8;317;1;0.99;20220621;20220623;20220723;126
17414;5;320;1;7.99;20220620;20220628;20220712;12
17415;2;321;1;5.99;20220616;20220625;20220718;89
17420;6;322;1;0.99;20220619;20220625;20220713;142
17430;13;325;1;4.99;20220618;20220621;20220711;148
17440;7;327;1;5.99;20220618;20220623;20220721;102
17453;16;329;1;5.99;20220620;20220629;20220706;105
17465;9;333;1;6.99;20220617;20220626;20220711;15
17494;16;340;1;4.99;20220615;20220622;20220723;139
17497;5;340;1;4.99;20220618;20220622;20220720;192
17498;11;340;1;5.99;20220619;20220625;20220706;77
17509;9;342;1;5.99;20220618;20220626;20220709;56
17511;14;342;1;2.99;20220620;20220624;20220722;191
17514;16;343;1;0.99;20220617;20220618;20220702;40
17518;6;343;1;0.99;20220621;20220624;20220720;134
17525;11;345;1;4.99;20220619;20220623;20220702;92
17527;5;346;1;2.99;20220621;20220627;20220726;31
17530;4;347;1;0.99;20220618;20220621;20220717;122
17538;3;349;1;0.99;20220615;20220617;20220701;67
17541;2;350;1;3.99;20220617;20220624;20220708;49
17543;12;350;1;2.99;20220620;20220621;20220709;184
17557;6;354;1;4.99;20220618;20220624;20220713;73
17562;15;356;1;0.99;20220615;20220621;20220706;89
17590;6;362;1;2.99;20220620;20220622;20220726;112
17597;15;364;1;2.99;20220616;20220619;20220721;120
17599;15;364;1;4.99;20220619;20220621;20220716;23
17613;16;368;1;4.99;20220619;20220624;20220719;26
17620;11;371;1;6.99;20220616;20220625;20220703;197
17656;14;380;1;1.99;20220620;20220624;20220724;150
17665;12;382;1;4.99;20220618;20220623;20220711;186
17668;4;382;1;4.99;20220620;20220621;20220715;36
17677;10;384;1;7.99;20220618;20220626;20220725;100
17680;6;384;1;9.99;20220620;20220629;20220703;8
17681;12;384;1;4.99;20220620;20220627;20220719;138
17692;14;387;1;0.99;20220617;20220620;20220707;106
17708;12;390;1;5.99;20220620;20220628;20220724;103
17713;15;391;1;2.99;20220620;20220626;20220718;104
17719;1;393;1;1.99;20220617;20220621;20220710;185
17720;5;393;1;2.99;20220618;20220622;20220702;12
17722;10;393;1;2.99;20220620;20220628;20220712;9
17736;16;398;1;6.99;20220617;20220626;20220701;186
17744;15;402;1;4.99;20220618;20220619;20220720;81
17749;12;403;1;4.99;20220620;20220623;20220707;8
17763;11;406;1;3.99;20220617;20220621;20220726;67
17764;7;406;1;2.99;20220618;20220624;20220713;136
17788;13;414;1;4.99;20220618;20220622;20220705;181
17798;2;417;1;3.99;20220617;20220623;20220719;3
17799;6;418;1;2.99;20220619;20220622;20220723;167
17804;15;420;1;0.99;20220619;20220620;20220712;188
17814;3;423;1;0.99;20220616;20220619;20220711;92
17818;7;424;1;4.99;20220620;20220625;20220712;85
17820;13;424;1;0.99;20220621;20220624;20220717;113
17823;15;426;1;7.99;20220616;20220626;20220709;20
17833;11;428;1;2.99;20220615;20220624;20220726;42
17835;7;428;1;2.99;20220619;20220621;20220713;5
17837;9;429;1;5.99;20220616;20220625;20220719;11
17858;7;434;1;5.99;20220616;20220621;20220719;143
17863;5;434;1;2.99;20220620;20220621;20220716;73
17870;11;438;1;4.99;20220615;20220621;20220726;73
17881;7;439;1;6.99;20220621;20220630;20220708;191
17884;7;442;1;5.99;20220615;20220623;20220703;55
17886;10;442;1;8.99;20220616;20220624;20220716;159
17894;5;444;1;5.99;20220621;20220627;20220723;48
17902;10;447;1;2.99;20220617;20220622;20220703;191
17905;15;448;1;5.99;20220615;20220623;20220723;161
17910;14;449;1;4.99;20220615;20220618;20220721;113
17917;15;450;1;4.99;20220618;20220624;20220720;166
17919;6;450;1;4.99;20220620;20220627;20220701;53
17926;13;451;1;6.99;20220621;20220628;20220720;53
17932;14;452;1;0.99;20220618;20220621;20220720;150
17933;12;452;1;0.99;20220619;20220625;20220727;147
17943;8;454;1;2.99;20220618;20220621;20220710;24
17944;10;454;1;9.99;20220619;20220628;20220718;41
17948;7;455;1;1.99;20220616;20220621;20220710;3
17952;14;456;1;0.99;20220616;20220621;20220714;10
17953;13;456;1;5.99;20220617;20220621;20220706;35
17961;9;457;1;7.99;20220617;20220625;20220711;3
17971;11;459;1;4.99;20220617;20220619;20220726;51
17972;1;459;1;0.99;20220620;20220623;20220714;178
17977;14;461;1;5.99;20220620;20220628;20220726;112
17981;5;462;1;4.99;20220621;20220625;20220720;30
17993;12;466;1;8.99;20220618;20220627;20220706;119
18009;2;470;1;0.99;20220615;20220616;20220727;155
18011;15;470;1;7.99;20220616;20220624;20220713;42
18016;4;471;1;4.99;20220620;20220626;20220725;11
18019;12;472;1;5.99;20220619;20220624;20220711;23
18036;5;477;1;4.99;20220619;20220624;20220726;111
18049;9;480;1;0.99;20220615;20220621;20220704;143
18059;7;483;1;8.99;20220621;20220630;20220712;121
18065;7;485;1;8.99;20220616;20220623;20220709;38
18074;10;489;1;0.99;20220618;20220623;20220701;142
18083;15;491;1;4.99;20220620;20220622;20220716;115
18096;4;495;1;7.99;20220619;20220626;20220706;198
18100;7;497;1;5.99;20220618;20220624;20220726;139
18101;1;497;1;2.99;20220618;20220623;20220719;195
18103;14;498;1;6.99;20220615;20220621;20220708;191
18107;10;498;1;0.99;20220620;20220622;20220720;11
18108;5;498;1;0.99;20220621;20220626;20220704;127
18114;1;500;1;5.99;20220615;20220622;20220725;124
18121;12;502;1;0.99;20220618;20220623;20220713;124
18129;3;505;1;4.99;20220617;20220619;20220708;160
18135;1;506;1;9.99;20220619;20220627;20220715;137
18138;12;507;1;4.99;20220617;20220619;20220710;156
18149;1;510;1;8.99;20220621;20220628;20220715;16
18172;4;515;1;3.99;20220620;20220628;20220718;126
18184;7;518;1;5.99;20220616;20220620;20220701;183
18185;8;518;1;0.99;20220621;20220622;20220713;106
18204;5;524;1;2.99;20220621;20220625;20220708;106
18206;11;526;1;4.99;20220615;20220616;20220713;152
18214;2;526;1;6.99;20220621;20220630;20220705;126
18224;7;530;1;1.99;20220615;20220621;20220724;130
18228;8;532;1;4.99;20220616;20220620;20220709;32
18229;14;532;1;3.99;20220619;20220627;20220710;183
18238;1;534;1;0.99;20220618;20220621;20220725;54
18258;1;540;1;4.99;20220615;20220624;20220726;1
18261;2;540;1;3.99;20220621;20220626;20220727;78
18265;12;542;1;10.99;20220620;20220629;20220721;138
18274;10;544;1;2.99;20220618;20220627;20220701;4
18280;6;547;1;8.99;20220617;20220625;20220725;111
18284;8;549;1;2.99;20220617;20220618;20220718;119
18288;11;550;1;2.99;20220620;20220623;20220705;101
18297;3;553;1;6.99;20220620;20220625;20220716;34
18307;10;556;1;6.99;20220621;20220630;20220721;31
18308;15;557;1;0.99;20220616;20220621;20220726;21
18311;6;558;1;4.99;20220617;20220621;20220704;58
18314;9;558;1;4.99;20220620;20220624;20220709;44
18316;2;559;1;4.99;20220619;20220628;20220720;117
18324;12;561;1;4.99;20220616;20220617;20220711;133
18334;9;562;1;4.99;20220621;20220629;20220708;30
18348;14;568;1;4.99;20220618;20220620;20220706;108
18361;1;571;1;4.99;20220615;20220621;20220706;64
18367;3;572;1;10.99;20220617;20220626;20220702;152
18374;3;574;1;0.99;20220616;20220619;20220709;125
18377;3;574;1;0.99;20220619;20220623;20220714;92
18398;11;580;1;0.99;20220615;20220621;20220712;83
18399;2;581;1;3.99;20220617;20220623;20220713;187
18407;10;583;1;4.99;20220619;20220620;20220714;40
18412;2;584;1;6.99;20220621;20220626;20220710;155
18413;2;585;1;0.99;20220615;20220622;20220717;4
18422;15;587;1;4.99;20220618;20220620;20220704;195
18424;9;588;1;6.99;20220617;20220626;20220727;25
18430;7;589;1;8.99;20220619;20220628;20220707;133
18434;15;590;1;2.99;20220618;20220622;20220708;110
18442;13;592;1;5.99;20220615;20220624;20220705;192
18456;9;595;1;2.99;20220614;20220617;20220715;53
18459;7;596;1;1.99;20220619;20220624;20220705;155
18472;4;203;1;4.99;20220615;20220618;20220710;149
18473;2;203;1;2.99;20220616;20220620;20220712;82
18489;9;207;1;3.99;20220617;20220623;20220710;11
18496;4;1;1;0.99;20220615;20220619;20220723;170
18498;5;1;1;4.99;20220616;20220617;20220723;19
18505;5;3;1;6.99;20220617;20220624;20220712;22
18509;15;4;1;2.99;20220616;20220618;20220714;10
18518;13;6;1;3.99;20220616;20220622;20220715;72
18523;2;7;1;2.99;20220618;20220622;20220718;129
18527;15;8;1;2.99;20220615;20220619;20220711;28
18536;3;10;1;0.99;20220619;20220621;20220711;31
18538;4;11;1;7.99;20220617;20220625;20220720;107
18540;7;12;1;5.99;20220616;20220623;20220708;165
18559;1;17;1;8.99;20220619;20220628;20220712;56
18574;2;21;1;2.99;20220618;20220625;20220703;11
18582;14;23;1;2.99;20220621;20220626;20220710;42
18600;11;26;1;4.99;20220619;20220621;20220707;8
18605;2;27;1;2.99;20220618;20220621;20220719;164
18608;4;27;1;3.99;20220621;20220628;20220718;170
18612;8;28;1;0.99;20220619;20220625;20220713;101
18628;8;31;1;6.99;20220618;20220627;20220724;171
18630;6;31;1;0.99;20220618;20220619;20220703;6
18632;3;31;1;4.99;20220619;20220621;20220715;198
18636;16;32;1;6.99;20220617;20220625;20220713;111
18638;15;32;1;5.99;20220619;20220627;20220715;163
18642;14;34;1;4.99;20220617;20220621;20220725;109
18647;9;35;1;4.99;20220618;20220626;20220702;136
18662;4;39;1;0.99;20220617;20220618;20220719;41
18663;5;39;1;4.99;20220618;20220621;20220711;180
18671;7;41;1;7.99;20220621;20220627;20220718;36
18691;16;46;1;4.99;20220620;20220621;20220726;170
18695;10;47;1;5.99;20220621;20220629;20220724;176
18696;12;48;1;9.99;20220616;20220624;20220705;128
18708;4;51;1;0.99;20220615;20220619;20220705;52
18711;6;52;1;2.99;20220619;20220623;20220701;102
18745;7;62;1;0.99;20220615;20220616;20220710;158
18746;10;62;1;0.99;20220616;20220623;20220705;84
18749;2;62;1;0.99;20220621;20220624;20220721;72
18758;8;66;1;4.99;20220617;20220623;20220720;25
18788;6;75;1;6.99;20220620;20220627;20220704;182
18790;11;76;1;0.99;20220615;20220622;20220719;147
18798;10;77;1;8.99;20220618;20220626;20220720;1
18808;9;80;1;3.99;20220621;20220626;20220703;125
18817;14;83;1;5.99;20220615;20220623;20220720;2
18822;7;84;1;4.99;20220615;20220617;20220714;122
18824;16;84;1;5.99;20220617;20220624;20220718;181
18828;14;85;1;5.99;20220617;20220625;20220719;3
18854;2;90;1;6.99;20220619;20220628;20220721;47
18861;14;92;1;0.99;20220618;20220621;20220712;142
18868;6;94;1;4.99;20220619;20220624;20220720;155
18873;4;95;1;0.99;20220621;20220623;20220726;33
18875;6;96;1;7.99;20220615;20220621;20220712;193
18880;8;96;1;0.99;20220621;20220622;20220722;47
18885;13;98;1;5.99;20220616;20220623;20220713;133
18888;14;98;1;4.99;20220619;20220620;20220726;59
18892;2;100;1;4.99;20220615;20220618;20220719;33
18894;6;100;1;2.99;20220615;20220616;20220720;103
18899;3;103;1;0.99;20220617;20220623;20220711;187
18902;16;104;1;3.99;20220615;20220622;20220726;6
18907;3;105;1;3.99;20220617;20220625;20220721;148
18916;5;107;1;0.99;20220620;20220623;20220722;140
18937;10;112;1;4.99;20220618;20220622;20220704;130
18953;11;116;1;0.99;20220615;20220617;20220716;40
18957;2;116;1;3.99;20220619;20220626;20220708;61
18968;6;120;1;2.99;20220617;20220619;20220715;46
18977;15;122;1;0.99;20220618;20220625;20220710;184
18983;1;123;1;4.99;20220616;20220625;20220717;39
18984;8;123;1;0.99;20220617;20220620;20220720;29
18987;15;125;1;2.99;20220615;20220618;20220724;153
18988;9;125;1;3.99;20220618;20220626;20220704;37
18989;11;125;1;7.99;20220619;20220625;20220718;179
18998;1;129;1;3.99;20220619;20220628;20220703;174
18999;4;129;1;0.99;20220619;20220625;20220712;131
19003;16;130;1;2.99;20220616;20220619;20220716;175
19015;5;132;1;4.99;20220620;20220621;20220715;59
19023;11;134;1;0.99;20220617;20220618;20220714;119
19025;6;135;1;0.99;20220615;20220618;20220711;72
19026;3;135;1;1.99;20220616;20220622;20220721;44
19029;16;137;1;6.99;20220618;20220627;20220707;200
19034;13;138;1;0.99;20220617;20220619;20220720;113
19044;7;141;1;7.99;20220615;20220622;20220703;59
19049;7;143;1;1.99;20220617;20220625;20220718;53
19051;14;143;1;3.99;20220618;20220623;20220712;92
19054;11;144;1;5.99;20220616;20220623;20220711;109
19056;15;144;1;4.99;20220619;20220626;20220723;180
19059;9;144;1;2.99;20220621;20220624;20220723;145
19078;13;149;1;2.99;20220615;20220618;20220721;32
19081;14;149;1;4.99;20220618;20220625;20220707;105
19084;6;149;1;0.99;20220619;20220622;20220714;55
19087;5;151;1;2.99;20220618;20220625;20220702;149
19099;11;154;1;2.99;20220620;20220622;20220710;141
19103;16;155;1;4.99;20220619;20220624;20220715;160
19130;14;163;1;6.99;20220620;20220629;20220725;67
19136;14;165;1;2.99;20220620;20220621;20220722;123
19143;1;167;1;5.99;20220618;20220622;20220710;2
19144;10;168;1;4.99;20220615;20220617;20220706;140
19151;12;171;1;5.99;20220618;20220623;20220709;27
19157;14;172;1;0.99;20220617;20220621;20220719;161
19158;2;172;1;1.99;20220620;20220624;20220725;81
19160;6;173;1;4.99;20220618;20220622;20220724;66
19165;9;174;1;0.99;20220616;20220617;20220718;159
19168;7;175;1;0.99;20220615;20220618;20220702;97
19169;10;175;1;4.99;20220621;20220626;20220708;104
19172;8;176;1;6.99;20220616;20220624;20220701;131
19176;9;176;1;1.99;20220618;20220623;20220712;73
19180;11;177;1;4.99;20220616;20220619;20220711;59
19190;8;178;1;9.99;20220620;20220629;20220708;51
19203;14;183;1;0.99;20220615;20220618;20220709;74
19210;7;185;1;4.99;20220621;20220622;20220719;121
19214;4;186;1;2.99;20220616;20220623;20220715;118
19218;12;187;1;6.99;20220615;20220624;20220701;96
19231;15;189;1;1.99;20220620;20220624;20220724;186
19232;4;189;1;6.99;20220620;20220627;20220720;120
19236;2;190;1;4.99;20220617;20220625;20220727;168
19237;11;190;1;3.99;20220619;20220624;20220715;114
19247;8;193;1;6.99;20220618;20220627;20220706;151
19248;12;193;1;6.99;20220619;20220627;20220703;127
19252;1;194;1;0.99;20220615;20220616;20220726;166
19255;10;194;1;3.99;20220618;20220625;20220713;180
19258;3;196;1;2.99;20220615;20220617;20220707;112
19259;2;196;1;0.99;20220616;20220619;20220704;51
19270;11;197;1;2.99;20220617;20220622;20220708;64
19276;13;199;1;0.99;20220621;20220627;20220725;164
19280;6;200;1;4.99;20220618;20220619;20220724;167
19281;7;200;1;3.99;20220619;20220627;20220718;148
19297;15;212;1;0.99;20220615;20220619;20220708;45
19311;3;214;1;2.99;20220617;20220623;20220721;2
19328;7;218;1;0.99;20220618;20220619;20220718;135
19330;6;219;1;3.99;20220618;20220626;20220708;18
19334;16;221;1;2.99;20220618;20220625;20220717;193
19348;14;227;1;2.99;20220616;20220623;20220715;60
19349;8;227;1;1.99;20220617;20220625;20220703;90
19361;15;230;1;4.99;20220616;20220618;20220712;39
19375;6;234;1;2.99;20220616;20220618;20220717;61
19387;3;236;1;2.99;20220619;20220625;20220710;4
19391;12;237;1;0.99;20220615;20220618;20220727;131
19392;11;237;1;0.99;20220615;20220616;20220717;10
19397;16;238;1;4.99;20220616;20220618;20220727;89
19400;1;239;1;4.99;20220616;20220624;20220720;17
19403;6;239;1;5.99;20220621;20220629;20220708;173
19407;1;241;1;0.99;20220618;20220619;20220714;79
19413;11;242;1;4.99;20220615;20220618;20220712;5
19419;13;243;1;0.99;20220615;20220616;20220722;200
19421;1;244;1;6.99;20220615;20220624;20220718;120
19424;10;245;1;2.99;20220615;20220622;20220704;30
19426;9;245;1;2.99;20220620;20220623;20220720;38
19435;11;249;1;0.99;20220615;20220620;20220709;121
19436;16;249;1;5.99;20220615;20220621;20220701;191
19447;2;253;1;1.99;20220615;20220619;20220705;44
19449;7;253;1;5.99;20220617;20220626;20220726;90
19451;2;253;1;4.99;20220618;20220624;20220708;196
19463;1;256;1;0.99;20220617;20220618;20220708;116
19464;7;256;1;4.99;20220617;20220621;20220711;160
19467;7;256;1;4.99;20220619;20220621;20220710;127
19470;14;257;1;4.99;20220620;20220626;20220726;192
19476;8;259;1;2.99;20220616;20220624;20220716;18
19479;14;260;1;2.99;20220617;20220621;20220724;126
19484;1;260;1;3.99;20220620;20220629;20220723;23
19485;1;260;1;0.99;20220620;20220622;20220720;170
19495;14;262;1;1.99;20220620;20220624;20220725;82
19497;8;263;1;1.99;20220621;20220628;20220717;58
19505;15;266;1;5.99;20220615;20220621;20220711;86
19510;13;267;1;4.99;20220615;20220617;20220721;102
19511;13;267;1;2.99;20220618;20220620;20220708;190
19518;13;16;1;1.99;20220708;20220717;20220714;177
19520;6;267;1;0.99;20220802;20220806;20220723;28
19524;5;267;1;9.99;20220819;20220827;20220717;167
19548;6;269;1;2.99;20220823;20220826;20220707;107
19553;16;270;1;0.99;20220817;20220820;20220704;116
19554;12;270;1;2.99;20220817;20220821;20220701;152
19571;6;272;1;0.99;20220817;20220821;20220720;50
19587;6;273;1;6.99;20220823;20220829;20220724;118
19589;11;274;1;0.99;20220801;20220802;20220712;187
19592;14;274;1;3.99;20220818;20220824;20220723;103
19602;6;274;1;2.99;20220822;20220829;20220709;6
19606;15;275;1;4.99;20220817;20220820;20220721;182
19608;7;275;1;1.99;20220818;20220824;20220715;128
19618;1;275;1;2.99;20220822;20220824;20220708;154
19621;12;276;1;2.99;20220801;20220805;20220720;80
19629;4;276;1;2.99;20220823;20220828;20220722;149
19631;14;276;1;4.99;20220823;20220826;20220726;193
19635;15;277;1;3.99;20220817;20220826;20220715;112
19636;5;277;1;5.99;20220818;20220822;20220725;170
19638;15;277;1;4.99;20220820;20220827;20220719;114
19639;2;277;1;4.99;20220820;20220822;20220719;161
19645;7;278;1;2.99;20220801;20220808;20220725;152
19646;14;278;1;3.99;20220801;20220810;20220711;162
19650;6;278;1;0.99;20220820;20220821;20220718;176
19657;14;279;1;2.99;20220816;20220821;20220704;43
19666;5;279;1;5.99;20220821;20220830;20220708;123
19677;15;280;1;4.99;20220820;20220824;20220716;115
19681;10;280;1;5.99;20220823;20220831;20220722;41
19683;5;281;1;1.99;20220821;20220825;20220718;117
19699;11;284;1;4.99;20220821;20220827;20220726;56
19700;5;284;1;4.99;20220822;20220826;20220716;14
19712;4;286;1;0.99;20220817;20220819;20220719;183
19718;5;286;1;4.99;20220823;20220829;20220724;85
19719;3;287;1;2.99;20220801;20220810;20220723;7
19720;5;287;1;4.99;20220801;20220805;20220715;118
19721;1;287;1;4.99;20220802;20220803;20220702;132
